    328	   0.54	  -1.94	  0.038	0.99932							#	   1.35	  52.59	
    329	   3.48	   3.65	  0.048	0.99962							#	   3.14	  49.44	
    330	   4.55	   4.46	 -0.021	0.99985							#	   3.06	  48.59	
    331	   1.83	  -0.93	 -0.079	1.00032							#	   1.44	  52.96	
    332	  -1.78	  -0.10	  0.025	0.99957							#	   2.47	  53.67	
    333	   0.33	   0.31	  0.014	1.00030							#	   1.22	  51.93	
    334	   2.30	  -0.76	  0.076	1.00002							#	   1.38	  56.52	
    335	   4.29	  -3.75	  0.078	0.99908							#	   2.24	  52.04	
    336	   3.86	  -5.56	 -0.030	0.99846							#	   2.53	  49.85	
    337	  -1.52	  -2.12	  0.063	0.99987							#	   1.70	  53.85	
    338	  -1.32	   4.27	  0.058	0.99990							#	   2.93	  52.19	
    339	  -3.49	  -5.39	  0.080	1.00026							#	   4.97	  52.00	
